1.102022007107734680e-01 7.401099801063537598e-01 1.132398009300231934e+00
-1.576714038848876953e+00 1.973639965057373047e+00 -3.737159818410873413e-02
-1.276916027069091797e+00 -2.666499912738800049e-01 8.451300263404846191e-01
1.680898070335388184e-01 -2.783240079879760742e-01 -4.597280025482177734e-01
1.119014024734497070e+00 1.606200076639652252e-02 1.041062027215957642e-01
2.109860032796859741e-01 1.443279981613159180e+00 -2.330099940299987793e-01
-1.518548011779785156e+00 1.168220043182373047e+00 7.528420090675354004e-01
3.470599949359893799e-01 -2.519820034503936768e-01 8.609679937362670898e-01
-4.154939949512481689e-01 4.569720029830932617e-01 -7.758640050888061523e-01
2.578339874744415283e-01 1.551460027694702148e+00 5.458379983901977539e-01
-1.082013964653015137e+00 3.545799851417541504e-02 -1.071448028087615967e-01
-1.054352045059204102e+00 2.227459996938705444e-01 5.813800096511840820e-01
-1.589751958847045898e+00 4.911940097808837891e-01 -7.072799652814865112e-02
7.225739955902099609e-01 7.171000242233276367e-01 -3.380779922008514404e-01
-9.669160246849060059e-01 -3.220559954643249512e-01 -2.873660027980804443e-01
8.392440080642700195e-01 1.056820034980773926e+00 8.349379897117614746e-02
-1.005154013633728027e+00 1.548539996147155762e+00 -9.178960323333740234e-02
-9.100379943847656250e-01 1.440099954605102539e+00 5.222179889678955078e-01
-1.019268035888671875e+00 2.043060064315795898e+00 2.429019957780838013e-01
-1.609395980834960938e+00 1.604959964752197266e+00 1.053707957267761230e+00
-1.697162032127380371e+00 1.412260055541992188e+00 -5.979099869728088379e-02
6.719220280647277832e-01 2.662259936332702637e-01 7.949460148811340332e-01
-1.783256053924560547e+00 8.859540224075317383e-01 4.282079935073852539e-01
-9.937919676303863525e-03 4.068399965763092041e-02 1.083029985427856445e+00
6.792520284652709961e-01 -2.873660027980804443e-01 2.341279983520507812e-01
5.563939809799194336e-01 1.175379991531372070e+00 7.377460002899169922e-01
-1.817664027214050293e+00 2.003940105438232422e+00 3.226279914379119873e-01
-1.825180053710937500e+00 1.349619984626770020e+00 8.612939715385437012e-01
-5.235260128974914551e-01 8.629519939422607422e-01 9.092479944229125977e-01
-1.416869997978210449e+00 4.639120101928710938e-01 7.158740162849426270e-01
-1.173089981079101562e+00 2.042740106582641602e+00 6.606420278549194336e-01
1.138344034552574158e-01 8.775600194931030273e-01 -6.285740137100219727e-01
9.454600214958190918e-01 4.412359893321990967e-01 1.146577969193458557e-01
-1.012904047966003418e+00 1.857980012893676758e+00 3.099860064685344696e-02
-3.388819992542266846e-01 2.689660072326660156e+00 -4.987100064754486084e-01
-3.422940075397491455e-01 2.224260091781616211e+00 -1.469852030277252197e-01
-3.507600128650665283e-01 2.727799892425537109e+00 -3.720520138740539551e-01
-2.131640017032623291e-01 5.435200035572052002e-02 -6.659079790115356445e-01
4.665920138359069824e-01 1.280120015144348145e-01 -5.088300108909606934e-01
-1.077672004699707031e+00 9.695680141448974609e-01 -4.361200034618377686e-01
-6.724020242691040039e-01 1.193800009787082672e-02 -2.151940017938613892e-01
-1.349364042282104492e+00 -2.341479957103729248e-01 -1.148307994008064270e-01
-5.729200243949890137e-01 7.104600220918655396e-02 7.288619875907897949e-01
-4.713920056819915771e-01 -2.622359991073608398e-01 1.083076000213623047e+00
1.533544063568115234e-01 1.615460038185119629e+00 7.917539775371551514e-02
-1.286669969558715820e+00 2.061160087585449219e+00 -6.152099929749965668e-03
-1.264456033706665039e+00 1.823519945144653320e+00 -1.397459954023361206e-01
-1.442402005195617676e+00 1.995720028877258301e+00 -8.058320283889770508e-01
-1.215672016143798828e+00 2.425519943237304688e+00 -1.218332052230834961e+00
-1.435335993766784668e+00 2.444760084152221680e+00 -1.020570039749145508e+00
9.062579870223999023e-01 3.964740037918090820e-01 4.693199992179870605e-01
1.144737958908081055e+00 4.633000120520591736e-02 4.036299884319305420e-01
-6.866239905357360840e-01 6.734719872474670410e-01 -4.920679926872253418e-01
-9.982280433177947998e-03 1.338999986648559570e+00 8.005740046501159668e-01
-1.330039978027343750e+00 7.790240049362182617e-01 8.852679729461669922e-01
-1.462488055229187012e+00 2.492259979248046875e+00 -8.067299723625183105e-01
-1.495290040969848633e+00 6.980640292167663574e-01 -2.949540019035339355e-01
-1.429926037788391113e+00 1.379780054092407227e+00 1.067762017250061035e+00
-8.545079827308654785e-01 -2.833760082721710205e-01 -5.518500208854675293e-01
-3.098900020122528076e-01 8.501939773559570312e-01 1.110121965408325195e+00
-1.859032064676284790e-01 2.405800104141235352e+00 -5.169680118560791016e-01
-1.876551985740661621e+00 1.538660049438476562e+00 4.853320121765136719e-01
5.016360282897949219e-01 9.678459763526916504e-01 -4.033760130405426025e-01
-2.991220057010650635e-01 9.954680204391479492e-01 -4.743579924106597900e-01
-7.791119813919067383e-01 -2.980279922485351562e-01 8.441600203514099121e-01
-4.102280139923095703e-01 2.411199919879436493e-02 9.123520255088806152e-01
-6.279140114784240723e-01 1.477399945259094238e+00 -5.962720140814781189e-02
-8.860080242156982422e-01 1.606680035591125488e+00 1.892597973346710205e-01
-1.353989958763122559e+00 2.136660069227218628e-01 3.119139969348907471e-01
1.344894021749496460e-01 -3.065580129623413086e-01 7.577660083770751953e-01
-2.831160090863704681e-02 -2.207999974489212036e-01 -2.679960131645202637e-01
7.067419886589050293e-01 6.844799965620040894e-02 -1.402142047882080078e-01
2.348940074443817139e-01 -3.121080100536346436e-01 -2.067500054836273193e-01
-1.692738056182861328e+00 1.205019950866699219e+00 8.596420288085937500e-02
6.506779789924621582e-01 1.335019946098327637e+00 6.333559751510620117e-02
-4.663999974727630615e-01 -2.166099995374679565e-01 7.694659829139709473e-01
7.683799862861633301e-01 1.110239982604980469e+00 5.232899785041809082e-01
-9.098539948463439941e-01 4.950299859046936035e-01 8.432959914207458496e-01
-1.045974016189575195e+00 8.522000163793563843e-03 6.331520080566406250e-01
-5.087440013885498047e-01 5.929840207099914551e-01 1.043807983398437500e+00
-5.680239796638488770e-01 7.208899855613708496e-01 -6.925659775733947754e-01
-5.711539983749389648e-01 -2.271999977529048920e-02 -4.770579934120178223e-01
7.122240066528320312e-01 8.841879963874816895e-01 7.517920136451721191e-01
1.145074009895324707e+00 3.159140050411224365e-01 4.401699826121330261e-02
6.707299947738647461e-01 -3.298600018024444580e-02 6.249859929084777832e-01
1.157006025314331055e+00 2.964879870414733887e-01 4.762899875640869141e-01
-1.587553977966308594e+00 2.098439931869506836e+00 4.857659935951232910e-01
-1.692662000656127930e+00 5.635120272636413574e-01 3.621659874916076660e-01
-1.437337994575500488e+00 1.300140023231506348e+00 -1.553564071655273438e-01
-1.699291944503784180e+00 8.515179753303527832e-01 -7.115299999713897705e-02
1.648364067077636719e-01 5.079119801521301270e-01 -6.771579980850219727e-01
-2.147559970617294312e-01 2.543040037155151367e+00 -4.882859885692596436e-01
-1.251943945884704590e+00 -3.036879897117614746e-01 4.319919943809509277e-01
-1.370566010475158691e+00 -1.302160024642944336e-01 1.454541981220245361e-01
-1.031772017478942871e+00 -7.852199673652648926e-02 3.536579906940460205e-01
-8.300219774246215820e-01 1.222799997776746750e-02 7.885619997978210449e-01
-1.723963975906372070e+00 1.892820000648498535e+00 7.449679970741271973e-01
-6.430720090866088867e-01 -2.392019927501678467e-01 -3.359999954700469971e-01
-5.828999876976013184e-01 1.513880014419555664e+00 2.710959911346435547e-01
-5.437660217285156250e-01 1.379639983177185059e+00 6.120759844779968262e-01
-1.291809976100921631e-01 1.579059958457946777e+00 5.215340256690979004e-01
-6.475780010223388672e-01 1.301499962806701660e+00 -3.157680034637451172e-01
4.663439989089965820e-01 6.183760166168212891e-01 9.926760196685791016e-01
-1.533499956130981445e+00 2.081540107727050781e+00 2.148719970136880875e-03
-1.676337957382202148e+00 1.152719974517822266e+00 5.070099830627441406e-01
-1.142426013946533203e+00 1.528439968824386597e-01 1.160142011940479279e-02
-1.033786058425903320e+00 3.561359941959381104e-01 -2.599180042743682861e-01
-3.777019977569580078e-01 -3.300980031490325928e-01 -4.988540112972259521e-01
-1.490012049674987793e+00 1.855900049209594727e+00 9.231899976730346680e-01
-1.293663978576660156e+00 -1.345099955797195435e-01 6.739240288734436035e-01
-6.667940020561218262e-01 -1.798859983682632446e-01 9.984239935874938965e-01
-8.998160064220428467e-02 4.654940068721771240e-01 1.172410011291503906e+00
5.976780056953430176e-01 1.379420042037963867e+00 4.714139997959136963e-01
9.071800112724304199e-01 -2.019999921321868896e-02 -9.799099713563919067e-02
-1.540634036064147949e+00 7.750800251960754395e-01 7.656120061874389648e-01
-1.101364016532897949e+00 2.003119945526123047e+00 -4.379459843039512634e-02
-1.237187981605529785e+00 2.096539974212646484e+00 7.704500108957290649e-02
-1.420989990234375000e+00 1.826500058174133301e+00 -1.626189947128295898e-01
-1.832134008407592773e+00 1.618520021438598633e+00 1.847583949565887451e-01
-8.726400136947631836e-01 -7.422800362110137939e-02 -2.256280034780502319e-01
-7.901819944381713867e-01 9.736459851264953613e-01 8.354820013046264648e-01
-6.304860115051269531e-01 6.053479909896850586e-01 8.258119821548461914e-01
6.456919908523559570e-01 1.219660043716430664e+00 -1.521033942699432373e-01
-3.527620136737823486e-01 -6.897199898958206177e-02 -5.735499858856201172e-01
-1.343179941177368164e+00 2.052680015563964844e+00 -9.539340138435363770e-01
-1.342844009399414062e+00 2.189500093460083008e+00 -1.123558044433593750e+00
-7.291060090065002441e-01 2.424740076065063477e+00 1.285414025187492371e-02
-1.233515977859497070e+00 1.276620030403137207e+00 7.402480244636535645e-01
-1.179401993751525879e+00 1.439219951629638672e+00 -1.753313988447189331e-01
-3.363460004329681396e-01 6.832640171051025391e-01 -7.847939729690551758e-01
1.128569960594177246e+00 4.545060098171234131e-01 2.879979908466339111e-01
1.899562031030654907e-01 -1.187380030751228333e-01 8.969119787216186523e-01
-1.457195997238159180e+00 -2.899720072746276855e-01 1.290604025125503540e-01
5.518820136785507202e-02 -3.126899898052215576e-01 3.495880067348480225e-01
1.248435974121093750e-01 -2.105599939823150635e-01 6.701440215110778809e-01
-8.453179895877838135e-02 -2.323080003261566162e-01 2.487139999866485596e-01
-9.780799746513366699e-01 1.895120024681091309e+00 1.681340038776397705e-01
4.260900020599365234e-01 -2.543280124664306641e-01 -5.371119827032089233e-02
-1.899117976427078247e-01 1.032799959182739258e+00 8.799539804458618164e-01
2.205419987440109253e-01 1.242020010948181152e+00 -3.752779960632324219e-01
8.501020073890686035e-01 -1.180000021122395992e-03 6.487619876861572266e-01
7.837619781494140625e-01 3.479680120944976807e-01 -2.159380018711090088e-01
1.780072003602981567e-01 2.618739902973175049e-01 1.099221944808959961e+00
-4.035339951515197754e-01 8.580160140991210938e-01 -6.925420165061950684e-01
-1.213861942291259766e+00 3.859100043773651123e-01 -2.770960032939910889e-01
-1.580065965652465820e+00 2.305000066757202148e+00 -6.591100096702575684e-01
8.257579803466796875e-01 8.293179869651794434e-01 -1.755329966545104980e-01
-1.186508059501647949e+00 -1.051480025053024292e-01 8.635960221290588379e-01
6.374580264091491699e-01 -2.399100065231323242e-01 4.749439954757690430e-01
-1.492408066987991333e-01 1.503919959068298340e+00 -1.748585999011993408e-01
-1.023787975311279297e+00 1.162619963288307190e-01 3.087080121040344238e-01
-1.795117974281311035e+00 1.290879964828491211e+00 1.263613998889923096e-01
-8.698139786720275879e-01 2.426899909973144531e+00 -1.007115989923477173e-01
-5.775840282440185547e-01 1.088160037994384766e+00 -4.546279907226562500e-01
-1.759626030921936035e+00 7.216879725456237793e-01 1.097460016608238220e-01
-1.181435942649841309e+00 2.129580020904541016e+00 1.619559973478317261e-01
-8.698719739913940430e-01 1.141559958457946777e+00 8.021000027656555176e-01
-1.029947996139526367e+00 7.248799800872802734e-01 9.122620224952697754e-01
4.210099875926971436e-01 1.506240010261535645e+00 3.519520163536071777e-02
-5.037299990653991699e-01 2.215899944305419922e+00 -2.791439890861511230e-01
-3.297980129718780518e-01 2.043520063161849976e-01 1.041875958442687988e+00
-1.075343966484069824e+00 6.247779726982116699e-01 -4.277659952640533447e-01
1.217048048973083496e+00 2.193219959735870361e-01 2.031220048666000366e-01
-1.489053964614868164e+00 2.082279920578002930e+00 -4.181259870529174805e-01
-1.064172029495239258e+00 -2.240819931030273438e-01 9.414240121841430664e-01
7.963200211524963379e-01 -2.138340026140213013e-01 6.552380323410034180e-02
9.574199914932250977e-01 4.665099978446960449e-01 3.125520050525665283e-01
5.654919743537902832e-01 -1.090800017118453979e-02 -3.348839879035949707e-01
-5.790060162544250488e-01 8.632320165634155273e-01 -5.039799809455871582e-01
-1.642470002174377441e+00 6.051279902458190918e-01 5.903840065002441406e-01
-5.316100120544433594e-01 -2.451480031013488770e-01 3.141059875488281250e-01
-1.899311989545822144e-01 -5.660400167107582092e-02 9.560599923133850098e-01
2.895739972591400146e-01 1.062039971351623535e+00 9.232739806175231934e-01
-1.557414054870605469e+00 2.545099973678588867e+00 -9.607480168342590332e-01
-1.298053979873657227e+00 2.598900079727172852e+00 -1.151451945304870605e+00
-1.345659971237182617e+00 2.593199968338012695e+00 -1.190667986869812012e+00
-1.335003972053527832e+00 -3.244380056858062744e-01 -1.390949934720993042e-01
3.620280027389526367e-01 -2.900879979133605957e-01 -2.734879851341247559e-01
-1.384508013725280762e+00 1.485159993171691895e+00 1.053168058395385742e+00
9.523659944534301758e-01 -1.466179937124252319e-01 3.432100117206573486e-01
-3.629080057144165039e-01 -3.040440082550048828e-01 9.020119905471801758e-01
-1.176144003868103027e+00 -3.755399957299232483e-02 5.320779979228973389e-02
2.972860038280487061e-01 9.222300052642822266e-01 -4.753299951553344727e-01
-7.613319754600524902e-01 -2.296279966831207275e-01 -1.461592018604278564e-01
-8.122320175170898438e-01 -3.243780136108398438e-01 1.477289944887161255e-01
-7.972220182418823242e-01 -3.228780031204223633e-01 -3.267700076103210449e-01
-1.317675948143005371e+00 2.284199953079223633e+00 -4.090180099010467529e-01
-1.377321928739547729e-01 1.175819993019104004e+00 -4.520620107650756836e-01
-1.265753984451293945e+00 2.024039983749389648e+00 -5.914819836616516113e-01
-7.269840240478515625e-01 -3.231120109558105469e-01 -6.113719940185546875e-01
-1.792413949966430664e+00 1.647300004959106445e+00 8.194640278816223145e-01
-1.814805984497070312e+00 1.701859951019287109e+00 3.242120146751403809e-01
-9.514560103416442871e-01 3.138380050659179688e-01 7.589960098266601562e-01
-1.169934034347534180e+00 5.239059925079345703e-01 8.541219830513000488e-01
2.884539961814880371e-01 -4.482199996709823608e-02 -5.053859949111938477e-01
-1.426800012588500977e+00 2.136780023574829102e+00 -1.477199979126453400e-02
-6.644380092620849609e-01 -3.103840053081512451e-01 7.729380130767822266e-01
2.194000035524368286e-01 4.043199867010116577e-02 1.016270041465759277e+00
-1.081380009651184082e+00 1.791039943695068359e+00 5.763880014419555664e-01
-1.446048021316528320e+00 1.228559970855712891e+00 9.348899722099304199e-01
8.569459915161132812e-01 8.893960118293762207e-01 5.032780170440673828e-01
-2.297140061855316162e-01 1.392639994621276855e+00 7.397819757461547852e-01
-6.686779856681823730e-01 2.335639953613281250e+00 -9.232880175113677979e-02
-1.198161959648132324e+00 1.250779986381530762e+00 -3.044500052928924561e-01
-1.477308034896850586e+00 1.043339967727661133e+00 -2.469639927148818970e-01
-1.482861995697021484e+00 2.060519933700561523e+00 6.706159710884094238e-01
-1.341833949089050293e+00 2.119080066680908203e+00 5.116900205612182617e-01
-1.235764026641845703e+00 1.762420058250427246e+00 7.047860026359558105e-01
2.641839981079101562e-01 -3.033280074596405029e-01 6.011160016059875488e-01
1.576478034257888794e-01 -2.734540104866027832e-01 1.160472035408020020e-01
1.084040030837059021e-01 -2.293120026588439941e-01 -1.204359978437423706e-01
-1.807052016258239746e+00 1.320279955863952637e+00 5.661979913711547852e-01
-6.061419844627380371e-01 -3.200919926166534424e-01 2.941280007362365723e-01
-5.792980194091796875e-01 4.947479963302612305e-01 -6.909559965133666992e-01
-3.899739980697631836e-01 6.576460003852844238e-01 1.145799994468688965e+00
8.108900189399719238e-01 2.204419970512390137e-01 5.967379808425903320e-01
-7.150999903678894043e-01 5.664960145950317383e-01 -3.906700015068054199e-01
-1.332820057868957520e-01 1.605540037155151367e+00 1.156674027442932129e-01
6.842060089111328125e-01 5.908820033073425293e-01 8.147559762001037598e-01
-1.792459964752197266e+00 9.667099714279174805e-01 2.682180106639862061e-01
4.090299829840660095e-02 -3.080900013446807861e-01 -3.240579962730407715e-01
-5.234400033950805664e-01 2.483160018920898438e+00 -3.814559876918792725e-01
-1.742041945457458496e+00 1.230319976806640625e+00 7.953280210494995117e-01
-9.737640023231506348e-01 1.772259950637817383e+00 2.478860020637512207e-01
-8.563159704208374023e-01 1.530060052871704102e+00 3.802779912948608398e-01
-2.705200016498565674e-01 2.241060018539428711e+00 -2.548660039901733398e-01
5.269600152969360352e-01 -7.310400158166885376e-02 7.565400004386901855e-01
4.967660009860992432e-01 6.713899970054626465e-01 -4.925920069217681885e-01
4.920440018177032471e-01 8.848019838333129883e-01 9.255300164222717285e-01
-7.385920286178588867e-01 -8.980199694633483887e-02 -4.964140057563781738e-01
-1.731552004814147949e+00 1.181319952011108398e+00 3.269380033016204834e-01
2.620939910411834717e-01 1.599439978599548340e+00 3.469539880752563477e-01
-1.235173940658569336e+00 2.200020074844360352e+00 -5.317760109901428223e-01
-1.249266028404235840e+00 2.418900012969970703e+00 -1.032099962234497070e+00
1.026648044586181641e+00 2.277159988880157471e-01 -6.974759697914123535e-02
-7.615180015563964844e-01 2.214600086212158203e+00 -2.551999986171722412e-01
1.813164055347442627e-01 1.463080048561096191e+00 6.875039935111999512e-01
2.300599962472915649e-01 1.169759988784790039e+00 8.064500093460083008e-01
-2.294480055570602417e-01 2.601880073547363281e+00 -5.919380187988281250e-01
-2.245980054140090942e-01 2.470040082931518555e+00 -5.572819709777832031e-01
2.661940082907676697e-02 2.538299858570098877e-01 -6.792140007019042969e-01
-1.312255978584289551e+00 2.533980011940002441e-01 -5.676459893584251404e-02
-1.477748036384582520e+00 3.917959928512573242e-01 5.548239946365356445e-01
-7.295119762420654297e-01 8.354039788246154785e-01 8.807640075683593750e-01
4.720439910888671875e-01 1.314779996871948242e+00 -2.148160040378570557e-01
1.505456026643514633e-02 1.629559993743896484e+00 3.424000144004821777e-01
3.085500001907348633e-01 -2.981680035591125488e-01 8.221920132637023926e-01
-1.524461984634399414e+00 2.208600044250488281e+00 -2.514300048351287842e-01
-5.244100093841552734e-01 2.082680016756057739e-01 -6.088640093803405762e-01
-6.918479800224304199e-01 -2.886399999260902405e-02 7.933899760246276855e-01
-5.492159724235534668e-01 -5.395599827170372009e-02 9.904559850692749023e-01
-4.889039993286132812e-01 2.636719942092895508e+00 -1.922287940979003906e-01
-6.532279849052429199e-01 1.858939975500106812e-01 -2.507840096950531006e-01
-5.710399746894836426e-01 2.191519975662231445e+00 1.390563976019620895e-02
9.501280188560485840e-01 2.223179936408996582e-01 6.164619922637939453e-01
1.059910058975219727e+00 4.323639869689941406e-01 4.393520057201385498e-01
-1.055564045906066895e+00 -3.239960074424743652e-01 2.061379998922348022e-01
-6.643580198287963867e-01 -3.053280115127563477e-01 5.566499829292297363e-01
-7.844399809837341309e-01 -2.734760046005249023e-01 2.157980054616928101e-01
1.501345932483673096e-01 5.175259709358215332e-01 1.127096056938171387e+00
8.629199862480163574e-01 3.006780147552490234e-01 -2.353180013597011566e-02
-1.717859983444213867e+00 1.315619945526123047e+00 9.462620019912719727e-01
5.019140243530273438e-01 -3.038780093193054199e-01 6.399220228195190430e-02
-1.835054039955139160e+00 1.276720046997070312e+00 3.402540087699890137e-01
-1.190714001655578613e+00 -1.987459957599639893e-01 -1.688933968544006348e-01
1.062178015708923340e+00 7.934200018644332886e-02 5.484179854393005371e-01
-7.764220237731933594e-01 8.291199803352355957e-01 -4.705120027065277100e-01
4.267779886722564697e-01 2.421859949827194214e-01 -5.254219770431518555e-01
8.924660086631774902e-01 8.064360022544860840e-01 -1.613908074796199799e-02
6.299220025539398193e-02 -3.113319873809814453e-01 5.723920091986656189e-02
-7.617279887199401855e-02 6.815940141677856445e-01 -7.510100007057189941e-01
-1.373837947845458984e+00 5.003499984741210938e-01 -2.942239940166473389e-01
-1.080144047737121582e+00 1.884840011596679688e+00 -1.980903930962085724e-02
-1.232583999633789062e+00 1.920619964599609375e+00 -9.206979721784591675e-02
-1.302816033363342285e+00 1.935459971427917480e+00 7.854419946670532227e-01
-9.551039934158325195e-01 2.238980054855346680e+00 -1.394646018743515015e-01
-9.697660207748413086e-01 9.206259846687316895e-01 8.889700174331665039e-01
-3.860540091991424561e-01 -1.089320033788681030e-01 1.051247954368591309e+00
9.524719715118408203e-01 -6.555599719285964966e-02 5.285080075263977051e-01
-1.196684002876281738e+00 1.481660008430480957e+00 8.313919901847839355e-01
-9.780359864234924316e-01 1.593080043792724609e+00 5.852640271186828613e-01
